Index,DS,LKMM Prod (ns),User Cons (ns),User Prod (ns),LKMM Cons (ns),E2E (ns),Tput (Mop/s),Relay %
577,MSQueue,135,254,217,345,951,1.05,100
578,MSQueue,125,263,188,365,941,1.06,100
579,MSQueue,127,268,160,368,923,1.08,100
580,MSQueue,126,231,162,357,876,1.14,100
581,MSQueue,124,241,189,368,922,1.08,100
582,MSQueue,168,208,168,323,867,1.15,100
583,MSQueue,180,244,192,386,1002,1.00,100
584,MSQueue,131,245,169,338,883,1.13,100
585,MSQueue,168,232,199,347,946,1.06,100
586,MSQueue,153,243,193,348,937,1.07,100
587,MSQueue,145,217,174,394,930,1.08,100
588,MSQueue,163,228,222,358,971,1.03,100
589,MSQueue,128,232,188,347,895,1.12,100
590,MSQueue,146,258,156,350,910,1.10,100
591,MSQueue,126,216,202,335,879,1.14,100
592,MSQueue,123,236,189,355,903,1.11,100
593,MSQueue,151,233,225,333,942,1.06,100
594,MSQueue,175,229,184,316,904,1.11,100
595,MSQueue,180,236,201,320,937,1.07,100
596,MSQueue,146,231,168,310,855,1.17,100
597,MSQueue,190,239,178,358,965,1.04,100
598,MSQueue,153,278,202,334,967,1.03,100
599,MSQueue,145,241,165,365,916,1.09,100
600,MSQueue,164,252,219,352,987,1.01,100
601,MSQueue,130,240,154,332,856,1.17,100
602,MSQueue,189,215,179,316,899,1.11,100
603,MSQueue,140,257,230,311,938,1.07,100
604,MSQueue,164,248,149,345,906,1.10,100
605,MSQueue,185,212,175,358,930,1.08,100
606,MSQueue,145,210,220,347,922,1.08,100
607,MSQueue,138,236,166,334,874,1.14,100
608,MSQueue,156,251,225,361,993,1.01,100
609,MSQueue,156,218,141,340,855,1.17,100
610,MSQueue,134,238,181,341,894,1.12,100
611,MSQueue,175,261,178,352,966,1.04,100
612,MSQueue,138,227,175,320,860,1.16,100
613,MSQueue,171,242,189,337,939,1.06,100
614,MSQueue,138,253,208,395,994,1.01,100
615,MSQueue,156,243,215,412,1026,0.97,100
616,MSQueue,187,234,212,329,962,1.04,100
617,MSQueue,180,241,192,307,920,1.09,100
618,MSQueue,141,243,218,388,990,1.01,100
619,MSQueue,179,235,186,342,942,1.06,100
620,MSQueue,149,224,174,285,832,1.20,100
621,MSQueue,128,243,197,404,972,1.03,100
622,MSQueue,132,254,225,332,943,1.06,100
623,MSQueue,217,254,216,360,1047,0.96,100
624,MSQueue,150,262,219,382,1013,0.99,100
625,MSQueue,181,248,201,356,986,1.01,100
626,MSQueue,129,260,189,358,936,1.07,100
627,MSQueue,163,252,200,346,961,1.04,100
628,MSQueue,189,251,191,351,982,1.02,100
629,MSQueue,176,237,166,313,892,1.12,100
630,MSQueue,152,242,176,370,940,1.06,100
631,MSQueue,146,225,189,359,919,1.09,100
632,MSQueue,160,256,169,361,946,1.06,100
633,MSQueue,148,228,212,380,968,1.03,100
634,MSQueue,137,239,147,341,864,1.16,100
635,MSQueue,131,261,167,325,884,1.13,100
636,MSQueue,138,258,184,353,933,1.07,100
637,MSQueue,150,259,182,354,945,1.06,100
638,MSQueue,151,226,175,380,932,1.07,100
639,MSQueue,157,249,168,386,960,1.04,100
640,MSQueue,138,247,186,293,864,1.16,100
641,MSQueue,189,249,242,346,1026,0.97,100
642,MSQueue,124,236,181,355,896,1.12,100
643,MSQueue,100,226,143,340,809,1.24,100
644,MSQueue,127,249,231,378,985,1.02,100
645,MSQueue,141,253,164,343,901,1.11,100
646,MSQueue,152,237,158,310,857,1.17,100
647,MSQueue,184,227,221,344,976,1.02,100
648,MSQueue,125,241,229,345,940,1.06,100
649,MSQueue,177,236,196,343,952,1.05,100
650,MSQueue,170,225,174,363,932,1.07,100
651,MSQueue,138,242,217,356,953,1.05,100
652,MSQueue,136,245,176,327,884,1.13,100
653,MSQueue,167,231,165,352,915,1.09,100
654,MSQueue,147,231,156,359,893,1.12,100
655,MSQueue,179,243,178,331,931,1.07,100
656,MSQueue,175,253,194,362,984,1.02,100
657,MSQueue,207,246,195,339,987,1.01,100
658,MSQueue,150,220,226,341,937,1.07,100
659,MSQueue,147,235,231,322,935,1.07,100
660,MSQueue,120,254,223,308,905,1.10,100
661,MSQueue,129,222,162,404,917,1.09,100
662,MSQueue,150,254,213,351,968,1.03,100
663,MSQueue,182,223,178,347,930,1.08,100
664,MSQueue,106,231,209,363,909,1.10,100
665,MSQueue,135,240,185,349,909,1.10,100
666,MSQueue,136,242,191,319,888,1.13,100
667,MSQueue,153,248,168,342,911,1.10,100
668,MSQueue,158,236,185,329,908,1.10,100
669,MSQueue,178,234,178,314,904,1.11,100
670,MSQueue,157,247,167,357,928,1.08,100
671,MSQueue,164,232,201,338,935,1.07,100
672,MSQueue,130,261,214,388,993,1.01,100
673,MSQueue,112,227,200,325,864,1.16,100
674,MSQueue,187,239,169,298,893,1.12,100
675,MSQueue,163,223,189,414,989,1.01,100
676,MSQueue,135,250,194,349,928,1.08,100
677,MSQueue,131,239,206,383,959,1.04,100
678,MSQueue,190,239,226,362,1017,0.98,100
679,MSQueue,169,246,176,372,963,1.04,100
680,MSQueue,144,229,199,389,961,1.04,100
681,MSQueue,137,225,169,350,881,1.14,100
682,MSQueue,137,264,193,328,922,1.08,100
683,MSQueue,134,223,199,305,861,1.16,100
684,MSQueue,167,239,195,286,887,1.13,100
685,MSQueue,147,249,163,353,912,1.10,100
686,MSQueue,160,239,182,385,966,1.04,100
687,MSQueue,146,235,202,366,949,1.05,100
688,MSQueue,152,249,165,363,929,1.08,100
689,MSQueue,170,241,180,403,994,1.01,100
690,MSQueue,138,227,173,398,936,1.07,100
691,MSQueue,137,253,181,317,888,1.13,100
692,MSQueue,154,245,171,357,927,1.08,100
693,MSQueue,157,220,180,407,964,1.04,100
694,MSQueue,136,231,148,397,912,1.10,100
695,MSQueue,122,242,220,332,916,1.09,100
696,MSQueue,174,248,151,350,923,1.08,100
697,MSQueue,138,236,207,341,922,1.08,100
698,MSQueue,166,286,201,338,991,1.01,100
699,MSQueue,127,239,210,322,898,1.11,100
700,MSQueue,135,239,152,343,869,1.15,100
701,MSQueue,164,249,213,331,957,1.04,100
702,MSQueue,129,270,195,342,936,1.07,100
703,MSQueue,143,231,159,350,883,1.13,100
704,MSQueue,178,230,176,315,899,1.11,100
705,MSQueue,167,230,176,330,903,1.11,100
706,MSQueue,150,234,167,351,902,1.11,100
707,MSQueue,129,214,185,347,875,1.14,100
708,MSQueue,155,232,177,347,911,1.10,100
709,MSQueue,202,249,153,322,926,1.08,100
710,MSQueue,148,241,192,331,912,1.10,100
711,MSQueue,107,217,183,327,834,1.20,100
712,MSQueue,142,242,181,356,921,1.09,100
713,MSQueue,166,216,236,344,962,1.04,100
714,MSQueue,178,236,207,328,949,1.05,100
715,MSQueue,124,232,211,336,903,1.11,100
716,MSQueue,161,193,181,344,879,1.14,100
717,MSQueue,179,215,162,350,906,1.10,100
718,MSQueue,129,205,190,357,881,1.14,100
719,MSQueue,173,225,164,352,914,1.09,100
720,MSQueue,144,247,207,336,934,1.07,100
721,MSQueue,163,269,177,352,961,1.04,100
722,MSQueue,151,236,186,333,906,1.10,100
723,MSQueue,197,280,176,370,1023,0.98,100
724,MSQueue,129,258,203,298,888,1.13,100
725,MSQueue,183,232,188,355,958,1.04,100
726,MSQueue,163,233,251,358,1005,1.00,100
727,MSQueue,135,249,180,316,880,1.14,100
728,MSQueue,147,229,217,321,914,1.09,100
729,MSQueue,163,258,188,351,960,1.04,100
730,MSQueue,123,240,194,341,898,1.11,100
731,MSQueue,142,214,182,323,861,1.16,100
732,MSQueue,152,253,214,349,968,1.03,100
733,MSQueue,198,247,161,351,957,1.04,100
734,MSQueue,111,233,215,358,917,1.09,100
735,MSQueue,158,241,191,353,943,1.06,100
736,MSQueue,141,236,188,314,879,1.14,100
737,MSQueue,134,238,202,337,911,1.10,100
738,MSQueue,133,240,211,317,901,1.11,100
739,MSQueue,137,238,172,346,893,1.12,100
740,MSQueue,134,239,210,344,927,1.08,100
741,MSQueue,121,216,181,351,869,1.15,100
742,MSQueue,161,282,171,361,975,1.03,100
743,MSQueue,123,236,211,336,906,1.10,100
744,MSQueue,151,212,199,333,895,1.12,100
745,MSQueue,150,220,208,379,957,1.04,100
746,MSQueue,160,221,191,347,919,1.09,100
747,MSQueue,187,243,166,337,933,1.07,100
748,MSQueue,167,233,160,364,924,1.08,100
749,MSQueue,136,241,189,360,926,1.08,100
750,MSQueue,129,220,206,336,891,1.12,100
751,MSQueue,148,234,160,401,943,1.06,100
752,MSQueue,170,234,217,361,982,1.02,100
753,MSQueue,131,207,186,358,882,1.13,100
754,MSQueue,133,258,191,334,916,1.09,100
755,MSQueue,147,245,182,327,901,1.11,100
756,MSQueue,161,211,159,370,901,1.11,100
757,MSQueue,148,238,153,342,881,1.14,100
758,MSQueue,123,239,181,346,889,1.12,100
759,MSQueue,152,243,223,316,934,1.07,100
760,MSQueue,138,213,171,327,849,1.18,100
761,MSQueue,143,251,169,340,903,1.11,100
762,MSQueue,189,237,172,349,947,1.06,100
763,MSQueue,174,214,162,291,841,1.19,100
764,MSQueue,140,235,208,388,971,1.03,100
765,MSQueue,208,225,192,283,908,1.10,100
766,MSQueue,127,254,172,332,885,1.13,100
767,MSQueue,131,222,200,314,867,1.15,100
768,MSQueue,122,226,169,342,859,1.16,100
769,MSQueue,169,218,180,368,935,1.07,100
770,MSQueue,143,270,207,394,1014,0.99,100
771,MSQueue,201,233,187,345,966,1.04,100
772,MSQueue,127,245,181,381,934,1.07,100
773,MSQueue,104,229,185,353,871,1.15,100
774,MSQueue,120,241,147,328,836,1.20,100
775,MSQueue,125,256,193,327,901,1.11,100
776,MSQueue,135,230,189,339,893,1.12,100
777,MSQueue,134,463,188,338,1123,0.89,100
778,MSQueue,181,216,191,341,929,1.08,100
779,MSQueue,189,253,215,362,1019,0.98,100
780,MSQueue,192,235,180,368,975,1.03,100
781,MSQueue,165,229,158,335,887,1.13,100
782,MSQueue,153,229,169,304,855,1.17,100
783,MSQueue,203,255,222,374,1054,0.95,100
784,MSQueue,134,250,178,300,862,1.16,100
785,MSQueue,180,222,195,301,898,1.11,100
786,MSQueue,132,206,182,364,884,1.13,100
787,MSQueue,170,231,164,348,913,1.10,100
788,MSQueue,146,257,172,309,884,1.13,100
789,MSQueue,148,244,175,343,910,1.10,100
790,MSQueue,179,242,200,347,968,1.03,100
791,MSQueue,175,257,153,348,933,1.07,100
792,MSQueue,166,232,156,428,982,1.02,100
793,MSQueue,115,234,162,332,843,1.19,100
794,MSQueue,129,197,157,303,786,1.27,100
795,MSQueue,168,253,187,326,934,1.07,100
796,MSQueue,187,254,153,420,1014,0.99,100
797,MSQueue,175,221,180,322,898,1.11,100
798,MSQueue,172,225,179,345,921,1.09,100
799,MSQueue,170,229,195,323,917,1.09,100
800,MSQueue,138,241,162,343,884,1.13,100
801,MSQueue,158,236,198,360,952,1.05,100
802,MSQueue,132,214,186,321,853,1.17,100
803,MSQueue,191,236,233,371,1031,0.97,100
804,MSQueue,154,231,164,321,870,1.15,100
805,MSQueue,194,251,168,308,921,1.09,100
806,MSQueue,170,244,181,370,965,1.04,100
807,MSQueue,146,269,163,309,887,1.13,100
808,MSQueue,127,243,226,335,931,1.07,100
809,MSQueue,143,234,159,347,883,1.13,100
810,MSQueue,141,212,222,376,951,1.05,100
811,MSQueue,140,226,213,408,987,1.01,100
812,MSQueue,133,232,206,328,899,1.11,100
813,MSQueue,163,222,192,376,953,1.05,100
814,MSQueue,130,246,180,356,912,1.10,100
815,MSQueue,159,237,223,336,955,1.05,100
816,MSQueue,163,213,158,365,899,1.11,100
817,MSQueue,163,226,194,352,935,1.07,100
818,MSQueue,140,233,164,351,888,1.13,100
819,MSQueue,170,235,168,334,907,1.10,100
820,MSQueue,133,239,163,360,895,1.12,100
821,MSQueue,158,230,200,322,910,1.10,100
822,MSQueue,154,249,181,360,944,1.06,100
823,MSQueue,157,233,187,345,922,1.08,100
824,MSQueue,177,229,191,391,988,1.01,100
825,MSQueue,156,248,219,362,985,1.02,100
826,MSQueue,131,258,176,320,885,1.13,100
827,MSQueue,134,228,195,277,834,1.20,100
828,MSQueue,227,219,204,296,946,1.06,100
829,MSQueue,151,251,212,371,985,1.02,100
830,MSQueue,149,226,199,255,829,1.21,100
831,MSQueue,180,247,161,360,948,1.05,100
832,MSQueue,133,220,159,324,836,1.20,100
833,MSQueue,124,227,207,360,918,1.09,100
834,MSQueue,182,255,208,362,1007,0.99,100
835,MSQueue,161,249,175,342,927,1.08,100
836,MSQueue,172,224,184,320,900,1.11,100
837,MSQueue,143,235,206,311,895,1.12,100
838,MSQueue,119,240,205,383,947,1.06,100
839,MSQueue,135,262,245,340,982,1.02,100
840,MSQueue,134,226,196,341,897,1.11,100
841,MSQueue,183,248,184,346,961,1.04,100
842,MSQueue,118,259,171,355,903,1.11,100
843,MSQueue,164,235,205,331,935,1.07,100
844,MSQueue,168,245,182,326,921,1.09,100
845,MSQueue,217,266,190,323,996,1.00,100
846,MSQueue,148,235,210,361,954,1.05,100
847,MSQueue,155,233,221,336,945,1.06,100
848,MSQueue,154,241,191,416,1002,1.00,100
849,MSQueue,134,210,179,369,892,1.12,100
850,MSQueue,168,244,187,336,935,1.07,100
851,MSQueue,133,240,218,290,881,1.14,100
852,MSQueue,176,246,231,368,1021,0.98,100
853,MSQueue,157,220,170,347,894,1.12,100
854,MSQueue,170,240,183,362,955,1.05,100
855,MSQueue,185,209,179,333,906,1.10,100
856,MSQueue,153,224,184,334,895,1.12,100
857,MSQueue,147,240,164,386,937,1.07,100
858,MSQueue,146,266,201,358,971,1.03,100
859,MSQueue,154,242,195,321,912,1.10,100
860,MSQueue,180,240,203,305,928,1.08,100
861,MSQueue,140,240,215,338,933,1.07,100
862,MSQueue,138,230,179,319,866,1.15,100
863,MSQueue,168,289,198,374,1029,0.97,100
864,MSQueue,171,253,182,357,963,1.04,100
865,MSQueue,147,241,228,352,968,1.03,100
866,MSQueue,164,228,194,285,871,1.15,100
867,MSQueue,147,220,183,339,889,1.12,100
868,MSQueue,127,243,208,371,949,1.05,100
869,MSQueue,137,244,154,354,889,1.12,100
870,MSQueue,211,251,230,338,1030,0.97,100
871,MSQueue,135,262,249,368,1014,0.99,100
872,MSQueue,210,250,201,345,1006,0.99,100
873,MSQueue,152,216,210,380,958,1.04,100
874,MSQueue,141,233,171,370,915,1.09,100
875,MSQueue,128,251,201,357,937,1.07,100
876,MSQueue,146,259,185,354,944,1.06,100
877,MSQueue,194,222,208,329,953,1.05,100
878,MSQueue,190,227,165,342,924,1.08,100
879,MSQueue,174,485,179,344,1182,0.85,100
880,MSQueue,131,234,185,360,910,1.10,100
881,MSQueue,126,230,211,336,903,1.11,100
882,MSQueue,173,232,210,359,974,1.03,100
883,MSQueue,133,233,196,351,913,1.10,100
884,MSQueue,142,233,218,357,950,1.05,100
885,MSQueue,123,239,207,335,904,1.11,100
886,MSQueue,121,230,182,338,871,1.15,100
887,MSQueue,197,232,181,318,928,1.08,100
888,MSQueue,137,244,171,363,915,1.09,100
889,MSQueue,140,249,211,349,949,1.05,100
890,MSQueue,181,248,186,356,971,1.03,100
891,MSQueue,156,251,147,356,910,1.10,100
892,MSQueue,129,241,164,372,906,1.10,100
893,MSQueue,170,231,179,344,924,1.08,100
894,MSQueue,111,236,204,377,928,1.08,100
895,MSQueue,165,222,191,318,896,1.12,100
896,MSQueue,189,226,166,373,954,1.05,100
897,MSQueue,156,238,228,348,970,1.03,100
898,MSQueue,164,218,168,366,916,1.09,100
899,MSQueue,182,240,193,345,960,1.04,100
900,MSQueue,215,232,163,334,944,1.06,100
901,MSQueue,161,242,188,357,948,1.05,100
902,MSQueue,179,246,194,357,976,1.02,100
903,MSQueue,127,224,197,343,891,1.12,100
904,MSQueue,183,251,164,369,967,1.03,100
905,MSQueue,188,241,183,319,931,1.07,100
906,MSQueue,173,236,199,335,943,1.06,100
907,MSQueue,160,225,150,304,839,1.19,100
908,MSQueue,155,246,175,373,949,1.05,100
909,MSQueue,172,228,197,378,975,1.03,100
910,MSQueue,120,245,156,328,849,1.18,100
911,MSQueue,138,234,195,317,884,1.13,100
912,MSQueue,184,236,214,329,963,1.04,100
913,MSQueue,189,242,196,361,988,1.01,100
914,MSQueue,115,249,179,375,918,1.09,100
915,MSQueue,135,208,162,351,856,1.17,100
916,MSQueue,180,243,160,358,941,1.06,100
917,MSQueue,163,242,202,300,907,1.10,100
918,MSQueue,158,226,231,442,1057,0.95,100
919,MSQueue,185,291,186,346,1008,0.99,100
920,MSQueue,151,257,176,387,971,1.03,100
921,MSQueue,151,225,181,335,892,1.12,100
922,MSQueue,166,218,157,352,893,1.12,100
923,MSQueue,143,262,173,341,919,1.09,100
924,MSQueue,130,233,176,388,927,1.08,100
925,MSQueue,173,229,194,368,964,1.04,100
926,MSQueue,150,246,183,358,937,1.07,100
927,MSQueue,174,219,176,328,897,1.11,100
928,MSQueue,167,250,178,305,900,1.11,100
929,MSQueue,116,222,199,343,880,1.14,100
930,MSQueue,192,276,221,350,1039,0.96,100
931,MSQueue,163,259,197,323,942,1.06,100
932,MSQueue,130,258,159,330,877,1.14,100
933,MSQueue,172,267,216,352,1007,0.99,100
934,MSQueue,142,244,166,343,895,1.12,100
935,MSQueue,113,230,197,337,877,1.14,100
936,MSQueue,196,245,201,356,998,1.00,100
937,MSQueue,138,247,182,321,888,1.13,100
938,MSQueue,134,217,227,309,887,1.13,100
939,MSQueue,140,241,182,315,878,1.14,100
940,MSQueue,171,208,193,361,933,1.07,100
941,MSQueue,169,242,205,342,958,1.04,100
942,MSQueue,162,253,188,358,961,1.04,100
943,MSQueue,158,242,173,336,909,1.10,100
944,MSQueue,130,239,197,336,902,1.11,100
945,MSQueue,170,240,206,372,988,1.01,100
946,MSQueue,179,235,214,343,971,1.03,100
947,MSQueue,138,228,204,318,888,1.13,100
948,MSQueue,176,231,155,370,932,1.07,100
949,MSQueue,149,229,190,357,925,1.08,100
950,MSQueue,151,235,187,326,899,1.11,100
951,MSQueue,123,261,173,397,954,1.05,100
952,MSQueue,163,251,191,361,966,1.04,100
953,MSQueue,133,250,164,364,911,1.10,100
954,MSQueue,211,245,185,368,1009,0.99,100
955,MSQueue,131,261,189,363,944,1.06,100
956,MSQueue,138,237,156,266,797,1.25,100
957,MSQueue,128,216,195,275,814,1.23,100
958,MSQueue,152,222,188,325,887,1.13,100
959,MSQueue,138,226,225,360,949,1.05,100
960,MSQueue,165,260,171,334,930,1.08,100
961,MSQueue,127,235,172,372,906,1.10,100
962,MSQueue,153,211,176,359,899,1.11,100
963,MSQueue,150,237,200,280,867,1.15,100
964,MSQueue,152,235,169,325,881,1.14,100
965,MSQueue,186,230,166,352,934,1.07,100
966,MSQueue,192,252,211,370,1025,0.98,100
967,MSQueue,161,241,167,346,915,1.09,100
968,MSQueue,172,233,195,354,954,1.05,100
969,MSQueue,131,243,234,321,929,1.08,100
970,MSQueue,155,252,182,389,978,1.02,100
971,MSQueue,143,218,197,364,922,1.08,100
972,MSQueue,156,236,189,298,879,1.14,100
973,MSQueue,169,224,199,319,911,1.10,100
974,MSQueue,165,251,185,341,942,1.06,100
975,MSQueue,157,211,224,323,915,1.09,100
976,MSQueue,150,211,205,293,859,1.16,100
977,MSQueue,199,247,189,354,989,1.01,100
978,MSQueue,123,222,193,356,894,1.12,100
979,MSQueue,160,252,194,368,974,1.03,100
980,MSQueue,159,239,178,345,921,1.09,100
981,MSQueue,128,216,166,370,880,1.14,100
982,MSQueue,132,240,170,339,881,1.14,100
983,MSQueue,173,215,167,304,859,1.16,100
984,MSQueue,107,238,195,364,904,1.11,100
985,MSQueue,135,217,150,387,889,1.12,100
986,MSQueue,139,240,213,322,914,1.09,100
987,MSQueue,173,232,213,341,959,1.04,100
988,MSQueue,139,237,217,339,932,1.07,100
989,MSQueue,134,244,205,397,980,1.02,100
990,MSQueue,151,255,159,366,931,1.07,100
991,MSQueue,146,212,190,353,901,1.11,100
992,MSQueue,153,232,198,331,914,1.09,100
993,MSQueue,178,211,163,388,940,1.06,100
994,MSQueue,171,233,202,337,943,1.06,100
995,MSQueue,153,237,193,360,943,1.06,100
996,MSQueue,173,209,189,307,878,1.14,100
997,MSQueue,157,238,204,309,908,1.10,100
998,MSQueue,127,220,205,380,932,1.07,100
999,MSQueue,139,259,208,303,909,1.10,100
1000,MSQueue,101,239,205,305,850,1.18,100
1001,Vyukhov MPMC,145,151,130,104,530,1.89,100
1002,Vyukhov MPMC,165,144,133,116,558,1.79,100
1003,Vyukhov MPMC,162,142,106,102,512,1.95,100
1004,Vyukhov MPMC,140,150,115,113,518,1.93,100
1005,Vyukhov MPMC,143,164,119,105,531,1.88,100
1006,Vyukhov MPMC,131,153,110,103,497,2.01,100
1007,Vyukhov MPMC,156,158,111,103,528,1.89,100
1008,Vyukhov MPMC,205,139,118,104,566,1.77,100
1009,Vyukhov MPMC,243,161,108,101,613,1.63,100
1010,Vyukhov MPMC,141,159,138,117,555,1.80,100
1011,Vyukhov MPMC,199,162,117,113,591,1.69,100
1012,Vyukhov MPMC,143,165,127,103,538,1.86,100
1013,Vyukhov MPMC,178,167,113,103,561,1.78,100
1014,Vyukhov MPMC,165,150,123,97,535,1.87,100
1015,Vyukhov MPMC,142,167,137,116,562,1.78,100
1016,Vyukhov MPMC,121,153,120,114,508,1.97,100
1017,Vyukhov MPMC,135,144,111,104,494,2.02,100
1018,Vyukhov MPMC,133,156,116,99,504,1.98,100
1019,Vyukhov MPMC,175,145,124,116,560,1.79,100
1020,Vyukhov MPMC,130,144,124,113,511,1.96,100
1021,Vyukhov MPMC,158,160,152,109,579,1.73,100
1022,Vyukhov MPMC,155,139,117,105,516,1.94,100
1023,Vyukhov MPMC,137,153,133,101,524,1.91,100
1024,Vyukhov MPMC,148,141,114,111,514,1.95,100
1025,Vyukhov MPMC,149,160,123,100,532,1.88,100
1026,Vyukhov MPMC,144,155,136,106,541,1.85,100
1027,Vyukhov MPMC,129,151,120,102,502,1.99,100
1028,Vyukhov MPMC,142,149,127,112,530,1.89,100
1029,Vyukhov MPMC,216,141,127,117,601,1.66,100
1030,Vyukhov MPMC,145,148,122,110,525,1.90,100
1031,Vyukhov MPMC,150,147,116,100,513,1.95,100
1032,Vyukhov MPMC,154,139,108,102,503,1.99,100
1033,Vyukhov MPMC,200,157,123,104,584,1.71,100
1034,Vyukhov MPMC,132,142,115,104,493,2.03,100
1035,Vyukhov MPMC,171,141,118,112,542,1.85,100
1036,Vyukhov MPMC,122,137,110,101,470,2.13,100
1037,Vyukhov MPMC,154,193,137,122,606,1.65,100
1038,Vyukhov MPMC,152,152,120,107,531,1.88,100
1039,Vyukhov MPMC,133,154,142,103,532,1.88,100
1040,Vyukhov MPMC,170,151,106,114,541,1.85,100
1041,Vyukhov MPMC,134,140,128,114,516,1.94,100
1042,Vyukhov MPMC,161,155,133,104,553,1.81,100
1043,Vyukhov MPMC,147,145,128,103,523,1.91,100
1044,Vyukhov MPMC,147,147,108,102,504,1.98,100
1045,Vyukhov MPMC,140,141,110,120,511,1.96,100
1046,Vyukhov MPMC,156,148,124,104,532,1.88,100
1047,Vyukhov MPMC,143,146,151,114,554,1.81,100
1048,Vyukhov MPMC,195,158,124,115,592,1.69,100
1049,Vyukhov MPMC,142,146,108,100,496,2.02,100
1050,Vyukhov MPMC,155,155,118,101,529,1.89,100
1051,Vyukhov MPMC,128,145,157,106,536,1.87,100
1052,Vyukhov MPMC,191,152,105,125,573,1.75,100
1053,Vyukhov MPMC,167,159,121,100,547,1.83,100
1054,Vyukhov MPMC,165,159,109,102,535,1.87,100
1055,Vyukhov MPMC,145,156,117,103,521,1.92,100
1056,Vyukhov MPMC,147,139,109,113,508,1.97,100
1057,Vyukhov MPMC,129,386,114,105,734,1.36,100
1058,Vyukhov MPMC,128,151,122,132,533,1.88,100
1059,Vyukhov MPMC,131,163,120,102,516,1.94,100
1060,Vyukhov MPMC,130,143,124,104,501,2.00,100
1061,Vyukhov MPMC,135,153,122,112,522,1.92,100
1062,Vyukhov MPMC,167,173,132,109,581,1.72,100
